venda_id,jogo_id,preco_pago
3837,79,45.32
3838,387,10.19
3838,340,40.78
3838,289,20.52
3838,300,25.36
3839,434,21.95
3839,473,4.08
3839,342,52.62
3840,132,18.36
3840,445,42.68
3840,471,7.03
3841,349,12.14
3841,52,34.61
3841,340,46.85
3841,379,37.79
3842,378,8.88
3842,77,38.24
3842,245,11.39
3843,217,8.75
3844,366,40.82
3844,372,30.86
3844,477,62.96
3845,10,4.1
3845,161,42.92
3845,7,43.26
3845,158,34.48
3846,75,18.3
3846,153,11.0
3846,448,41.36
3846,355,36.97
3847,336,23.46
3848,200,38.18
3848,375,30.13
3848,59,51.33
3849,154,7.4
3849,249,10.37
3849,477,40.08
3849,419,36.29
3850,468,6.55
3850,325,47.48
3851,428,3.4
3851,419,39.7
3852,137,14.86
3853,102,46.46
3853,368,44.31
3853,340,27.44
3854,317,42.9
3854,352,8.34
3854,52,51.25
3855,93,47.91
3855,75,11.72
3855,80,3.84
3855,4,43.07
3856,498,39.31
3856,386,5.61
3857,53,37.45
3857,413,45.66
3857,257,42.36
3858,488,52.18
3858,305,49.7
3858,318,20.96
3858,139,39.46
3859,198,19.7
3859,47,56.92
3860,56,54.32
3861,459,3.14
3861,182,29.07
3861,56,52.66
3861,203,56.67
3862,491,55.78
3862,220,28.65
3863,484,29.7
3864,233,37.9
3864,401,66.36
3864,474,40.35
3864,108,31.03
3865,143,25.68
3865,268,53.97
3865,347,51.83
3866,29,9.66
3866,186,24.45
3867,182,18.25
3868,406,43.87
3868,58,23.53
3868,141,11.89
3868,94,11.38
3869,168,51.23
3869,14,21.24
3869,487,35.8
3870,193,11.68
3870,266,9.39
3870,331,27.61
3871,131,31.9
3872,140,9.28
3872,136,8.29
3872,351,44.49
3873,389,41.1
3873,268,46.01
3874,47,59.49
3874,441,29.59
3874,21,16.52
3874,1,25.43
3875,200,58.03
3876,52,30.44
3876,196,31.06
3876,130,36.91
3877,300,31.16
3877,308,45.22
3878,5,38.18
3878,204,21.11
3878,438,10.13
3879,74,40.43
3879,62,9.35
3879,46,40.93
3879,352,7.81
3880,77,42.01
3880,433,47.8
3880,195,28.7
3881,387,7.35
3882,199,3.66
3882,249,9.97
3882,392,59.28
3882,286,48.96
3883,487,54.14
3883,192,32.55
3883,317,33.22
3884,281,20.5
3884,286,26.19
3884,11,35.21
3884,359,11.66
3885,57,59.47
3885,268,53.19
3886,140,6.26
3886,405,17.07
3886,389,55.43
3886,220,33.43
3887,286,34.91
3888,450,18.29
3888,161,30.78
3888,426,26.85
3889,232,23.5
3889,162,11.49
3890,436,40.61
3890,133,13.44
3890,305,38.32
3890,336,19.01
3891,484,21.33
3891,240,30.55
3891,302,12.02
3892,434,14.07
3892,166,38.63
3892,484,20.13
3892,85,49.06
3893,418,29.62
3893,353,4.63
3893,305,34.86
3894,291,47.88
3894,338,20.56
3894,68,49.33
3895,209,26.87
3895,229,44.13
3895,217,13.09
3896,10,6.19
3896,22,14.04
3896,173,24.57
3896,155,51.55
3897,36,21.17
3897,294,6.92
3897,320,5.68
3898,295,42.36
3898,404,30.47
3898,174,10.13
3898,73,38.37
3899,314,20.31
3900,336,34.2
3900,376,8.91
3900,404,18.48
3901,484,25.3
3901,364,24.25
3901,393,13.82
3901,412,10.31
3902,415,29.87
3902,403,17.11
3902,77,23.69
3902,411,52.14
3903,446,32.23
3903,378,11.21
3903,272,37.62
3903,208,9.74
3904,292,16.65
3904,405,24.59
3904,372,28.06
3905,462,31.37
3905,432,30.96
3906,437,14.44
3906,311,21.79
3907,158,66.16
3907,312,14.35
3908,36,20.84
3908,420,34.24
3908,142,33.08
3909,416,57.22
3910,327,26.23
3911,495,19.94
3911,446,45.74
3911,423,35.39
3911,200,37.26
3912,32,11.3
3912,459,4.1
3913,154,9.72
3914,390,20.47
3914,399,19.0
3915,260,17.62
3916,133,20.91
3916,155,54.45
3917,411,27.87
3917,189,32.52
3918,450,17.68
3918,369,9.78
3918,328,5.37
3918,349,15.03
3919,437,12.24
3920,398,16.3
3920,37,6.95
3920,233,34.62
3920,323,29.6
3921,45,30.03
3921,113,19.35
3922,300,36.59
3922,303,36.4
3923,7,34.76
3923,244,25.33
3923,472,32.84
3924,448,62.36
3925,492,50.01
3925,122,47.31
3925,396,16.8
3926,123,3.8
3926,402,11.44
3926,235,51.78
3927,113,14.14
3927,398,10.93
3927,433,45.99
3928,404,20.2
3929,408,22.38
3929,168,57.13
3930,2,7.58
3930,282,12.44
3930,191,17.73
3930,274,33.32
3931,458,6.02
3931,61,5.26
3932,418,41.95
3932,445,41.09
3932,465,56.79
3933,494,5.91
3934,165,43.42
3935,72,39.46
3935,324,39.8
3936,282,21.9
3936,399,19.59
3936,348,35.55
3936,108,24.95
3937,459,4.51
3937,236,27.8
3937,330,36.84
3937,231,36.91
3938,419,37.4
3938,337,11.55
3939,287,30.27
3940,238,45.11
3940,336,35.4
3940,492,44.22
3940,72,27.98
3941,359,14.57
3941,1,20.42
3941,7,34.53
3941,367,49.47
3942,49,49.62
3942,79,59.97
3942,98,12.86
3942,356,19.81
3943,220,34.42
3944,412,11.66
3944,272,39.14
3945,276,45.13
3945,398,9.66
3945,147,40.85
3946,221,13.08
3946,424,42.73
3947,302,16.2
3947,34,31.79
3948,213,5.34
3949,429,41.11
3949,287,36.66
3949,275,34.91
3950,11,21.58
3950,236,44.14
3950,492,32.14
3951,291,37.82
3951,147,31.12
3951,417,18.21
3952,153,8.23
3953,378,13.97
3953,345,45.6
3954,96,7.94
3954,390,16.79
3954,70,24.55
3955,447,22.38
3955,138,32.75
3956,236,27.73
3956,288,23.65
3956,239,40.37
3956,298,32.92
3957,154,8.78
3957,115,6.91
3958,335,8.53
3958,324,31.62
3958,128,43.26
3958,419,32.84
3959,191,19.0
3960,408,24.71
3960,499,42.27
3960,341,23.81
3961,450,27.37
3962,343,17.2
3963,387,5.32
3963,37,11.68
3963,482,46.27
3964,312,18.39
3964,221,17.18
3964,237,26.62
3965,136,5.67
3965,15,57.72
3966,48,53.45
3966,240,41.29
3966,498,45.15
3966,208,9.86
3967,170,7.26
3968,142,31.8
3969,439,19.11
3969,219,22.71
3970,36,22.12
3971,194,14.69
3971,246,34.0
3971,214,33.47
3972,140,9.12
3972,55,48.68
3972,95,15.59
3972,421,5.89
3973,225,63.63
3973,131,29.72
3973,289,16.0
3974,383,63.71
3974,320,5.08
3975,213,6.51
3976,145,38.01
3976,429,49.71
3976,20,24.74
3977,395,28.88
3977,300,30.86
3977,360,34.46
3978,439,28.24
3979,76,40.5
3980,331,38.73
3981,51,24.36
3982,422,43.77
3983,212,38.72
3983,14,18.01
3983,248,36.21
3984,479,26.66
3984,118,25.4
3985,478,31.88
3985,59,50.29
3985,2,9.06
3985,435,27.56
3986,452,26.2
3986,74,37.61
3986,225,40.49
3987,419,30.15
3987,100,27.76
3987,431,14.65
3988,220,28.85
3988,108,20.59
3988,91,47.49
3988,443,44.22
3989,117,39.92
3989,385,20.08
3990,326,44.16
3990,454,27.55
3990,142,24.56
3991,369,14.08
3991,422,50.4
3991,337,12.02
3992,71,28.12
3992,268,38.84
3992,40,49.36
3993,154,11.27
3993,87,28.61
3993,448,37.55
3993,167,8.09
3994,77,35.34
3994,126,6.99
3994,383,39.91
3994,386,5.24
3995,272,49.3
3995,468,5.82
3995,432,43.7
3996,459,4.03
3996,401,51.59
3997,33,16.1
3997,90,17.13
3998,260,30.63
3998,303,42.08
3998,265,6.12
3998,263,4.75
3999,168,43.6
3999,45,39.58
4000,401,60.26
4000,21,16.51
4000,359,13.14
4000,274,24.1
